#Latest:Time(s),#Latest:Temperature(°C),#Latest:Potential(V)
1135.1,38.62090874,4.882049561
1135.5,38.64736817,4.831504822
1135.9,38.64736817,4.740142822
1136.3,38.64736817,4.680252075
1136.7,38.62090874,4.525756836
1137.1,38.62090874,4.415512085
1137.5,38.62090874,4.141235352
1137.9,38.62090874,3.936195374
1138.3,38.62090874,3.769111633
1138.7,38.62090874,3.652572632
1139.1,38.59601261,3.548431396
1139.5,38.54468534,3.245925903
1139.9,38.54468534,3.113365173
1140.3,38.51825501,2.918052673
1140.7,38.49338621,2.716255188
1141.1,38.49338621,2.788734436
1141.5,38.49338621,2.672195435
1141.9,38.46697033,2.356910706
1142.3,38.44211511,2.243423462
1142.7,38.39087189,2.111053467
1143.1,38.33965643,2.010154724
1143.5,38.26210984,1.92489624
1143.9,38.21096361,1.89037323
1144.3,38.15984468,1.833534241
1144.7,38.10875293,1.773643494
1145.1,38.05768821,1.735877991
1145.5,38.05768821,1.716995239
1145.9,38.03293925,1.72328949
1146.3,37.98191445,1.75151825
1146.7,37.90465502,1.899719238
1147.1,37.82899986,1.906013489
1147.5,37.77808118,2.060508728
1147.9,37.75186058,2.029037476
1148.3,37.75186058,2.309608459
1148.7,37.75186058,2.375793457
1149.1,37.77808118,2.558708191
1149.5,37.80276574,2.754020691
1149.9,37.80276574,2.99987793
1150.3,37.82899986,3.255271912
1150.7,37.85369718,3.353118896
1151.1,37.93091637,3.479194641
1151.5,37.98191445,3.709220886
1151.9,38.05768821,3.895187378
1152.3,38.10875293,3.974151611
1152.7,38.18617527,4.144287109
1153.1,38.23730825,4.371261597
1153.5,38.23730825,4.475402832
1153.9,38.28846859,4.598236084
1154.3,38.28846859,4.692840576
1154.7,38.28846859,4.74319458
1155.1,38.31328349,4.853630066
1155.5,38.33965643,4.91027832
1155.9,38.36448471,4.944992065
1156.3,38.36448471,4.97341156
1156.7,38.36448471,5.001831055
1157.1,38.36448471,4.998588562
1157.5,38.36448471,4.992294312
1157.9,38.39087189,4.97341156
1158.3,38.39087189,4.897689819
1158.7,38.41571361,4.781150818
1159.1,38.41571361,4.765319824
1159.5,38.44211511,4.677009583
1159.9,38.44211511,4.544639587
1160.3,38.46697033,4.497337341
1160.7,38.46697033,4.339790344
1161.1,38.46697033,4.15058136
1161.5,38.44211511,4.002380371
1161.9,38.41571361,3.873252869
1162.3,38.41571361,3.819656372
1162.7,38.41571361,3.759765625
1163.1,38.39087189,3.589439392
1163.5,38.36448471,3.434944153
1163.9,38.36448471,3.242683411
1164.3,38.33965643,3.040885925
1164.7,38.33965643,2.836036682
1165.1,38.33965643,2.905464172
1165.5,38.33965643,2.637481689
1165.9,38.33965643,2.441978455
1166.3,38.36448471,2.356910706
1166.7,38.36448471,2.177238464
1167.1,38.39087189,2.063751221
1167.5,38.41571361,1.969146729
1167.9,38.44211511,1.884078979
1168.3,38.44211511,1.833534241
1168.7,38.46697033,1.776885986
1169.1,38.46697033,1.732635498
1169.5,38.49338621,1.72958374
1169.9,38.51825501,1.713752747
1170.3,38.54468534,1.720046997
1170.7,38.54468534,1.75151825
1171.1,38.54468534,1.776885986
1171.5,38.54468534,1.833534241
1171.9,38.54468534,1.893424988
1172.3,38.54468534,1.909255981
1172.7,38.51825501,2.000617981
1173.1,38.54468534,2.111053467
1173.5,38.51825501,2.243423462
1173.9,38.51825501,2.359962463
1174.3,38.51825501,2.593231201
1174.7,38.51825501,2.709960938
1175.1,38.49338621,2.886390686
1175.5,38.46697033,3.06930542
1175.9,38.46697033,3.151321411
1176.3,38.44211511,3.321456909
1176.7,38.39087189,3.475952148
1177.1,38.36448471,3.595733643
1177.5,38.33965643,3.762817383
1177.9,38.33965643,3.888893127
1178.3,38.33965643,4.05292511
1178.7,38.31328349,4.229354858
1179.1,38.31328349,4.364967346
1179.5,38.31328349,4.38079834
1179.9,38.28846859,4.440689087
1180.3,38.28846859,4.582595825
1180.7,38.28846859,4.70867157
1181.1,38.28846859,4.793739319
1181.5,38.28846859,4.859924316
1181.9,38.28846859,4.932403564
1182.3,38.31328349,4.992294312
1182.7,38.31328349,5.008125305
1183.1,38.33965643,5.004882813
1183.5,38.36448471,5.004882813
1183.9,38.39087189,4.995536804
1184.3,38.44211511,4.97341156
1184.7,38.44211511,4.91027832
1185.1,38.46697033,4.850387573
1185.5,38.46697033,4.733848572
1185.9,38.49338621,4.632949829
1186.3,38.49338621,4.487991333
1186.7,38.46697033,4.38079834
1187.1,38.49338621,4.273605347
1187.5,38.49338621,4.137992859
1187.9,38.51825501,3.974151611
1188.3,38.51825501,3.854370117
1188.7,38.51825501,3.586387634
1189.1,38.49338621,3.390884399
1189.5,38.49338621,3.302574158
1189.9,38.46697033,3.13243866
1190.3,38.46697033,2.984237671
1190.7,38.46697033,2.744674683
1191.1,38.46697033,2.609062195
1191.5,38.46697033,2.511405945
1191.9,38.46697033,2.312660217
1192.3,38.49338621,2.21824646
1192.7,38.49338621,2.095222473
1193.1,38.49338621,2.019500732
1193.5,38.49338621,1.934432983
1193.9,38.49338621,1.836776733
1194.3,38.46697033,1.767349243
1194.7,38.46697033,1.745223999
1195.1,38.44211511,1.713752747
1195.5,38.46697033,1.697921753
1195.9,38.46697033,1.707458496
1196.3,38.46697033,1.72958374
1196.7,38.46697033,1.783180237
1197.1,38.44211511,1.836776733
1197.5,38.44211511,1.902961731
1197.9,38.41571361,2.041625977
1198.3,38.39087189,2.142524719
1198.7,38.39087189,2.293777466
1199.1,38.39087189,2.423095703
1199.5,38.36448471,2.558708191
1199.9,38.33965643,2.637481689
1200.3,38.36448471,2.842330933
1200.7,38.31328349,3.009414673
1201.1,38.33965643,3.104019165
1201.5,38.33965643,3.271102905
1201.9,38.31328349,3.567314148
1202.3,38.33965643,3.680801392
1202.7,38.31328349,3.958320618
1203.1,38.31328349,4.103279114
1203.5,38.28846859,4.238891602
1203.9,38.23730825,4.339790344
1204.3,38.21096361,4.443740845
1204.7,38.18617527,4.544639587
1205.1,38.15984468,4.610824585
1205.5,38.10875293,4.692840576
1205.9,38.08399091,4.768562317
1206.3,38.08399091,4.862976074
1206.7,38.05768821,4.948234558
1207.1,38.05768821,4.982948303
1207.5,38.03293925,5.008125305
1207.9,38.03293925,5.008125305
1208.3,38.0066504,5.008125305
1208.7,38.03293925,5.004882813
1209.1,38.03293925,4.995536804
1209.5,38.0066504,4.979705811
1209.9,38.03293925,4.923057556
1210.3,38.0066504,4.822158813
1210.7,38.03293925,4.727554321
1211.1,38.03293925,4.667663574
1211.5,38.05768821,4.601478577
1211.9,38.05768821,4.440689087
1212.3,38.05768821,4.308319092
1212.7,38.08399091,4.245185852
1213.1,38.08399091,4.232597351
1213.5,38.05768821,4.043388367
1213.9,38.03293925,3.961372375
1214.3,38.0066504,3.873252869
1214.7,37.98191445,3.570556641
1215.1,37.95563938,3.362464905
1215.5,37.95563938,3.122901917
1215.9,37.93091637,2.886390686
1216.3,37.93091637,2.713012695
1216.7,37.93091637,2.640533447
1217.1,37.95563938,2.501869202
1217.5,37.95563938,2.479743958
1217.9,37.98191445,2.303314209
1218.3,38.03293925,2.14881897
1218.7,38.08399091,2.003860474
1219.1,38.10875293,1.91860199
1219.5,38.10875293,1.89037323
1219.9,38.10875293,1.811408997
1220.3,38.08399091,1.789474487
1220.7,38.05768821,1.761054993
1221.1,38.03293925,1.716995239
1221.5,38.05768821,1.704216003
1221.9,38.10875293,1.710510254
1222.3,38.13506954,1.732635498
1222.7,38.15984468,1.738929749
1223.1,38.18617527,1.783180237
1223.5,38.18617527,1.839828491
1223.9,38.15984468,1.928138733
1224.3,38.15984468,2.029037476
1224.7,38.13506954,2.177238464
1225.1,38.10875293,2.353668213
1225.5,38.10875293,2.514457703
1225.9,38.08399091,2.615356445
1226.3,38.08399091,2.760314941
1226.7,38.10875293,3.015708923
1227.1,38.08399091,3.176498413
1227.5,38.03293925,3.33404541
1227.9,38.0066504,3.507423401
1228.3,37.95563938,3.706169128
1228.7,37.90465502,3.901481628
1229.1,37.82899986,4.034042358
1229.5,37.80276574,4.201126099
1229.9,37.77808118,4.355430603
1230.3,37.77808118,4.48474884
1230.7,37.77808118,4.585647583
1231.1,37.77808118,4.702377319
1231.5,37.75186058,4.80632782
1231.9,37.70098156,4.87575531
1232.3,37.67632232,4.932403564
1232.7,37.67632232,4.986000061
1233.1,37.65012856,4.998588562
1233.5,37.65012856,5.008125305
1233.9,37.65012856,5.004882813
1234.3,37.65012856,4.995536804
1234.7,37.67632232,4.897689819
1235.1,37.67632232,4.919815063
1235.5,37.70098156,4.91027832
1235.9,37.7271887,4.815864563
1236.3,37.7271887,4.762268066
1236.7,37.75186058,4.64553833
1237.1,37.77808118,4.601478577
1237.5,37.77808118,4.47845459
1237.9,37.80276574,4.399681091
1238.3,37.80276574,4.241943359
1238.7,37.80276574,4.112815857
1239.1,37.77808118,3.977203369
1239.5,37.75186058,3.787994385
1239.9,37.75186058,3.605270386
1240.3,37.75186058,3.422355652
1240.7,37.7271887,3.274154663
1241.1,37.70098156,3.085136414
1241.5,37.65012856,2.911758423
1241.9,37.59930145,2.779197693
1242.3,37.57466729,2.621650696
1242.7,37.52387839,2.565002441
1243.1,37.47311508,2.4766922
1243.5,37.47311508,2.24647522
1243.9,37.47311508,2.14881897
1244.3,37.44851173,2.047920227
1244.7,37.44851173,1.972198486
1245.1,37.42237722,1.902961731
1245.5,37.39778617,1.811408997
1245.9,37.39778617,1.76410675
1246.3,37.39778617,1.72328949
1246.7,37.37166469,1.720046997
1247.1,37.37166469,1.720046997
1247.5,37.37166469,1.745223999
1247.9,37.37166469,1.786231995
1248.3,37.37166469,1.830482483
1248.7,37.37166469,1.880836487
1249.1,37.37166469,1.956558228
1249.5,37.34708588,2.029037476
1249.9,37.34708588,2.129936218
1250.3,37.34708588,2.338027954
1250.7,37.32097737,2.454566956
1251.1,37.32097737,2.631187439
1251.5,37.32097737,2.801322937
1251.9,37.29641073,2.873802185
1252.3,37.27031512,3.037834167
1252.7,37.27031512,3.226852417
1253.1,37.2457606,3.472900391
1253.5,37.2457606,3.674507141
1253.9,37.2457606,3.784942627
1254.3,37.21967783,3.939437866
1254.7,37.21967783,4.15687561
1255.1,37.21967783,4.355430603
1255.5,37.21967783,4.405975342
1255.9,37.19513537,4.563522339
1256.3,37.19513537,4.636001587
1256.7,37.16906538,4.696083069
1257.1,37.16906538,4.841041565
1257.5,37.16906538,4.897689819
1257.9,37.16906538,4.96711731
1258.3,37.16906538,5.004882813
1258.7,37.19513537,5.008125305
1259.1,37.19513537,5.008125305
1259.5,37.19513537,5.004882813
1259.9,37.16906538,5.001831055
1260.3,37.16906538,4.944992065
1260.7,37.1445349,4.913520813
1261.1,37.09395909,4.822158813
1261.5,37.09395909,4.718017578
1261.9,37.09395909,4.582595825
1262.3,37.11847763,4.481697083
1262.7,37.11847763,4.383850098
1263.1,37.11847763,4.282951355
1263.5,37.11847763,4.128456116
1263.9,37.11847763,3.974151611
1264.3,37.11847763,3.784942627
1264.7,37.11847763,3.516960144
1265.1,37.09395909,3.356170654
1265.5,37.11847763,3.267860413
1265.9,37.1445349,3.151321411
1266.3,37.16906538,2.97794342
1266.7,37.19513537,2.801322937
1267.1,37.21967783,2.662658691
1267.5,37.2457606,2.489280701
1267.9,37.27031512,2.331733704
1268.3,37.29641073,2.25276947
1268.7,37.29641073,2.142524719
1269.1,37.29641073,2.05116272
1269.5,37.2457606,1.928138733
1269.9,37.2457606,1.884078979
1270.3,37.21967783,1.817703247
1270.7,37.21967783,1.776885986
1271.1,37.21967783,1.742172241
1271.5,37.2457606,1.720046997
1271.9,37.2457606,1.713752747
1272.3,37.27031512,1.72328949
1272.7,37.2457606,1.745223999
1273.1,37.27031512,1.795768738
1273.5,37.29641073,1.814651489
1273.9,37.34708588,1.884078979
1274.3,37.37166469,2.060508728
1274.7,37.39778617,2.139282227
1275.1,37.44851173,2.221298218
1275.5,37.44851173,2.366256714
1275.9,37.44851173,2.498626709
1276.3,37.44851173,2.668952942
1276.7,37.44851173,2.817153931
1277.1,37.44851173,2.965354919
1277.5,37.47311508,3.13873291
1277.9,37.47311508,3.277397156
1278.3,37.52387839,3.482246399
1278.7,37.54850011,3.687286377
1279.1,37.57466729,3.929901123
1279.5,37.57466729,4.065513611
1279.9,37.54850011,4.257774353
1280.3,37.52387839,4.349136353
1280.7,37.49772441,4.475402832
1281.1,37.49772441,4.623413086
1281.5,37.49772441,4.705429077
1281.9,37.49772441,4.768562317
1282.3,37.44851173,4.885101318
1282.7,37.42237722,4.97341156
1283.1,37.39778617,5.001831055
1283.5,37.34708588,5.008125305
1283.9,37.32097737,5.008125305
1284.3,37.32097737,5.008125305
1284.7,37.29641073,5.008125305
1285.1,37.29641073,4.998588562
1285.5,37.27031512,4.954528809
1285.9,37.29641073,4.837799072
1286.3,37.29641073,4.800033569
1286.7,37.27031512,4.721260071
1287.1,37.27031512,4.614067078
1287.5,37.2457606,4.462623596
1287.9,37.2457606,4.308319092
1288.3,37.21967783,4.245185852
1288.7,37.21967783,4.119110107
1289.1,37.21967783,3.993034363
1289.5,37.21967783,3.803825378
1289.9,37.19513537,3.611564636
1290.3,37.16906538,3.4948349
1290.7,37.1445349,3.308868408
1291.1,37.1445349,3.145027161
1291.5,37.1445349,2.842330933
1291.9,37.09395909,2.709960938
1292.3,37.09395909,2.586936951
1292.7,37.09395909,2.479743958
1293.1,37.09395909,2.372550964
1293.5,37.11847763,2.208709717
1293.9,37.1445349,2.117347717
1294.3,37.1445349,2.032089233
1294.7,37.16906538,1.953315735
1295.1,37.16906538,1.877593994
1295.5,37.19513537,1.824188232
1295.9,37.2457606,1.7578125
1296.3,37.2457606,1.735877991
1296.7,37.27031512,1.720046997
1297.1,37.27031512,1.735877991
1297.5,37.29641073,1.745223999
1297.9,37.29641073,1.792526245
1298.3,37.29641073,1.849365234
1298.7,37.29641073,1.893424988
1299.1,37.27031512,1.978492737
1299.5,37.2457606,2.070045471
1299.9,37.2457606,2.15511322
1300.3,37.19513537,2.227592468
1300.7,37.2457606,2.32219696
1301.1,37.27031512,2.426147461
1301.5,37.27031512,2.571296692
1301.9,37.2457606,2.722549438
1302.3,37.27031512,2.861213684
1302.7,37.29641073,3.009414673
1303.1,37.32097737,3.182792664
1303.5,37.34708588,3.33404541
1303.9,37.39778617,3.513908386
1304.3,37.34708588,3.646278381
1304.7,37.39778617,3.79447937
1305.1,37.39778617,3.967857361
1305.5,37.42237722,4.100227356
1305.9,37.42237722,4.2137146
1306.3,37.44851173,4.364967346
1306.7,37.49772441,4.532051086
1307.1,37.49772441,4.636001587
1307.5,37.54850011,4.718017578
1307.9,37.59930145,4.724311829
1308.3,37.59930145,4.907226563
1308.7,37.62548188,4.929351807
1309.1,37.62548188,4.995536804
1309.5,37.65012856,5.004882813
1309.9,37.65012856,5.008125305
1310.3,37.65012856,5.004882813
1310.7,37.65012856,5.004882813
1311.1,37.65012856,4.989242554
1311.5,37.62548188,4.97341156
1311.9,37.62548188,4.916572571
1312.3,37.62548188,4.822158813
1312.7,37.62548188,4.740142822
1313.1,37.65012856,4.683303833
1313.5,37.67632232,4.563522339
1313.9,37.67632232,4.440689087
1314.3,37.70098156,4.320907593
1314.7,37.70098156,4.216766357
1315.1,37.7271887,4.087638855
1315.5,37.7271887,3.993034363
1315.9,37.70098156,3.835296631
1316.3,37.67632232,3.674507141
1316.7,37.65012856,3.507423401
1317.1,37.65012856,3.400421143
1317.5,37.62548188,3.157615662
1317.9,37.59930145,3.063011169
1318.3,37.59930145,2.924346924
1318.7,37.54850011,2.732086182
1319.1,37.52387839,2.596473694
1319.5,37.49772441,2.432441711
1319.9,37.47311508,2.341079712
1320.3,37.44851173,2.259063721
1320.7,37.42237722,2.142524719
1321.1,37.42237722,2.010154724
1321.5,37.39778617,1.928138733
1321.9,37.39778617,1.858711243
1322.3,37.39778617,1.808357239
1322.7,37.39778617,1.748466492
1323.1,37.39778617,1.72328949
1323.5,37.39778617,1.720046997
1323.9,37.39778617,1.732635498
1324.3,37.39778617,1.75151825
1324.7,37.37166469,1.795768738
1325.1,37.37166469,1.824188232
1325.5,37.34708588,1.928138733
1325.9,37.34708588,2.044677734
1326.3,37.34708588,2.08568573
1326.7,37.37166469,2.177238464
1327.1,37.37166469,2.338027954
1327.5,37.37166469,2.454566956
1327.9,37.37166469,2.653121948
1328.3,37.37166469,2.687835693
1328.7,37.37166469,2.943229675
1329.1,37.37166469,3.100776672
1329.5,37.37166469,3.267860413
1329.9,37.34708588,3.438186646
1330.3,37.34708588,3.62739563
1330.7,37.34708588,3.79447937
1331.1,37.34708588,4.05921936
1331.5,37.34708588,4.100227356
1331.9,37.32097737,4.229354858
1332.3,37.32097737,4.298782349
1332.7,37.32097737,4.509925842
1333.1,37.32097737,4.582595825
1333.5,37.32097737,4.696083069
1333.9,37.32097737,4.803085327
1334.3,37.34708588,4.850387573
1334.7,37.34708588,4.91027832
1335.1,37.34708588,4.97341156
1335.5,37.32097737,5.008125305
1335.9,37.32097737,5.008125305
1336.3,37.29641073,5.008125305
1336.7,37.29641073,5.008125305
1337.1,37.32097737,5.004882813
1337.5,37.32097737,5.004882813
1337.9,37.32097737,4.948234558
1338.3,37.32097737,4.872512817
1338.7,37.32097737,4.809570313
1339.1,37.29641073,4.752731323
1339.5,37.29641073,4.677009583
1339.9,37.29641073,4.554176331
1340.3,37.29641073,4.38709259
1340.7,37.29641073,4.273605347
1341.1,37.27031512,4.128456116
1341.5,37.2457606,4.065513611
1341.9,37.2457606,3.945732117
1342.3,37.19513537,3.762817383
1342.7,37.16906538,3.510665894
1343.1,37.1445349,3.441238403
1343.5,37.1445349,3.245925903
1343.9,37.11847763,2.959060669
1344.3,37.11847763,2.886390686
1344.7,37.11847763,2.687835693
1345.1,37.11847763,2.631187439
1345.5,37.11847763,2.429389954
1345.9,37.09395909,2.293777466
1346.3,37.09395909,2.196121216
1346.7,37.06791446,2.08568573
1347.1,37.06791446,1.98802948
1347.5,37.06791446,1.89037323
1347.9,37.06791446,1.830482483
1348.3,37.09395909,1.779937744
1348.7,37.09395909,1.75151825
1349.1,37.09395909,1.726341248
1349.5,37.09395909,1.713752747
1349.9,37.11847763,1.716995239
1350.3,37.11847763,1.745223999
1350.7,37.11847763,1.779937744
1351.1,37.11847763,1.843070984
1351.5,37.1445349,1.884078979
1351.9,37.1445349,1.978492737
1352.3,37.16906538,2.08568573
1352.7,37.16906538,2.196121216
1353.1,37.19513537,2.262306213
1353.5,37.2457606,2.344322205
1353.9,37.21967783,2.451515198
1354.3,37.2457606,2.577590942
1354.7,37.2457606,2.738380432
1355.1,37.27031512,2.905464172
1355.5,37.27031512,3.119850159
1355.9,37.27031512,3.189086914
1356.3,37.27031512,3.32775116
1356.7,37.27031512,3.56426239
1357.1,37.27031512,3.73134613
1357.5,37.27031512,3.945732117
1357.9,37.27031512,4.014968872
1358.3,37.27031512,4.15687561
1358.7,37.27031512,4.302024841
1359.1,37.27031512,4.431152344
1359.5,37.2457606,4.519462585
1359.9,37.2457606,4.648780823
1360.3,37.2457606,4.784202576
1360.7,37.2457606,4.853630066
1361.1,37.2457606,4.926109314
1361.5,37.2457606,4.96711731
1361.9,37.2457606,5.004882813
1362.3,37.21967783,5.004882813
1362.7,37.21967783,5.008125305
1363.1,37.21967783,5.008125305
1363.5,37.16906538,5.008125305
1363.9,37.19513537,4.979705811
1364.3,37.19513537,4.948234558
1364.7,37.1445349,4.86946106
1365.1,37.16906538,4.815864563
1365.5,37.16906538,4.777908325
1365.9,37.16906538,4.655075073
1366.3,37.16906538,4.610824585
1366.7,37.16906538,4.566764832
1367.1,37.19513537,4.405975342
1367.5,37.19513537,4.339790344
1367.9,37.19513537,4.229354858
1368.3,37.19513537,4.109573364
1368.7,37.21967783,3.939437866
1369.1,37.19513537,3.766059875
1369.5,37.19513537,3.624153137
1369.9,37.19513537,3.475952148
1370.3,37.19513537,3.283691406
1370.7,37.19513537,3.129196167
1371.1,37.19513537,2.90222168
1371.5,37.16906538,2.807617188
1371.9,37.16906538,2.634239197
1372.3,37.16906538,2.571296692
1372.7,37.1445349,2.596473694
1373.1,37.1445349,2.400970459
1373.5,37.1445349,2.256011963
1373.9,37.1445349,2.15511322
1374.3,37.1445349,2.08568573
1374.7,37.11847763,1.92489624
1375.1,37.11847763,1.909255981
1375.5,37.11847763,1.852416992
1375.9,37.09395909,1.779937744
1376.3,37.09395909,1.748466492
1376.7,37.06791446,1.720046997
1377.1,37.0434078,1.720046997
1377.5,37.01737576,1.72958374
1377.9,36.96686139,1.738929749
1378.3,36.9423783,1.783180237
1378.7,36.91637124,1.852416992
1379.1,36.84144543,1.89666748
1379.5,36.79101493,2.006912231
1379.9,36.74060821,2.221298218
1380.3,36.69022517,2.249717712
1380.7,36.66427946,2.451515198
1381.1,36.63986567,2.511405945
1381.5,36.61393205,2.719306946
1381.9,36.5895296,2.877044678
1382.3,36.61393205,2.984237671
1382.7,36.5895296,3.226852417
1383.1,36.53921683,3.416061401
1383.5,36.51330719,3.551673889
1383.9,36.48892725,3.759765625
1384.3,36.48892725,3.816413879
1384.7,36.51330719,3.866958618
1385.1,36.51330719,4.008674622
1385.5,36.51330719,4.282951355
1385.9,36.48892725,4.38079834
1386.3,36.48892725,4.487991333
1386.7,36.51330719,4.629707336
1387.1,36.51330719,4.699134827
1387.5,36.51330719,4.774856567
1387.9,36.48892725,4.87575531
1388.3,36.48892725,4.963874817
1388.7,36.46302951,5.004882813
1389.1,36.46302951,5.008125305
1389.5,36.43866074,5.008125305
1389.9,36.46302951,5.001831055
1390.3,36.43866074,5.004882813
1390.7,36.43866074,4.992294312
1391.1,36.43866074,4.957580566
1391.5,36.41277483,4.894638062
1391.9,36.41277483,4.784202576
1392.3,36.38841717,4.711723328
1392.7,36.38841717,4.591941834
1393.1,36.41277483,4.497337341
1393.5,36.43866074,4.305076599
1393.9,36.43866074,4.153823853
1394.3,36.46302951,4.034042358
1394.7,36.48892725,3.888893127
1395.1,36.53921683,3.728103638
1395.5,36.53921683,3.583145142
1395.9,36.563608,3.419303894
1396.3,36.563608,3.308868408
1396.7,36.563608,2.97794342
1397.1,36.51330719,3.015708923
1397.5,36.46302951,2.832794189
1397.9,36.43866074,2.489280701
1398.3,36.38841717,2.470397949
1398.7,36.36254303,2.290725708
1399.1,36.33819642,2.173995972
1399.5,36.28799838,2.060508728
1399.9,36.26214761,1.965904236
1400.3,36.26214761,1.865005493
1400.7,36.23782293,1.852416992
1401.1,36.21198375,1.767349243
1401.5,36.21198375,1.716995239
1401.9,36.21198375,1.72328949
1402.3,36.21198375,1.710510254
1402.7,36.18766995,1.710510254
1403.1,36.18766995,1.7578125
1403.5,36.18766995,1.805114746
1403.9,36.16184229,1.783180237
1404.3,36.16184229,1.884078979
1404.7,36.16184229,1.962852478
1405.1,36.16184229,2.063751221
1405.5,36.13753932,2.15511322
1405.9,36.16184229,2.189826965
1406.3,36.18766995,2.344322205
1406.7,36.23782293,2.435684204
1407.1,36.23782293,2.542877197
1407.5,36.23782293,2.697372437
1407.9,36.26214761,2.801322937
1408.3,36.26214761,2.996826172
1408.7,36.33819642,3.031539917
1409.1,36.33819642,3.280448914
1409.5,36.33819642,3.308868408
1409.9,36.36254303,3.539085388
1410.3,36.38841717,3.649330139
1410.7,36.41277483,3.933143616
1411.1,36.41277483,3.898429871
1411.5,36.43866074,4.175758362
1411.9,36.46302951,4.3176651
1412.3,36.48892725,4.330253601
1412.7,36.51330719,4.459571838
1413.1,36.53921683,4.642486572
1413.5,36.53921683,4.57611084
1413.9,36.51330719,4.781150818
1414.3,36.51330719,4.885101318
1414.7,36.51330719,4.944992065
1415.1,36.48892725,4.998588562
1415.5,36.48892725,5.008125305
1415.9,36.48892725,5.008125305
1416.3,36.48892725,5.008125305
1416.7,36.51330719,5.008125305
1417.1,36.51330719,5.004882813
1417.5,36.51330719,4.970169067
1417.9,36.51330719,4.866218567
1418.3,36.51330719,4.907226563
1418.7,36.53921683,4.800033569
1419.1,36.53921683,4.689598084
1419.5,36.53921683,4.591941834
1419.9,36.53921683,4.506874084
1420.3,36.53921683,4.4090271
1420.7,36.51330719,4.267311096
1421.1,36.53921683,4.128456116
1421.5,36.563608,3.98349762
1421.9,36.53921683,3.942489624
1422.3,36.563608,3.825950623
1422.7,36.563608,3.416061401
1423.1,36.53921683,3.469657898
1423.5,36.53921683,3.409767151
1423.9,36.53921683,3.063011169
1424.3,36.53921683,2.895927429
1424.7,36.53921683,2.754020691
1425.1,36.53921683,2.662658691
1425.5,36.563608,3.438186646
1425.9,36.563608,2.48298645
1426.3,36.563608,2.082633972
1426.7,36.563608,2.132987976
1427.1,36.5895296,2.177238464
1427.5,36.5895296,1.915550232
1427.9,36.5895296,1.893424988
1428.3,36.61393205,1.802062988
